"transcriptName","anno"
"hsa_piR_015490","piRNA"
"hsa_piR_002195","piRNA"
"hsa_piR_002194","piRNA"
"hsa_piR_002199","piRNA"
"hsa_piR_002198","piRNA"
"hsa_piR_002192","piRNA"
"piR-hsa-508","piRNA"
"hsa_piR_002191","piRNA"
"piR-hsa-507","piRNA"
"hsa_piR_002190","piRNA"
"hsa_piR_014174","piRNA"
"hsa_piR_014172","piRNA"
"hsa_piR_014176","piRNA"
"hsa_piR_014177","piRNA"
"hsa_piR_014171","piRNA"
"hsa_piR_014185","piRNA"
"piR-hsa-515","piRNA"
"hsa_piR_014186","piRNA"
"hsa_piR_014183","piRNA"
"piR-hsa-512","piRNA"
"piR-hsa-511","piRNA"
"piR-hsa-510","piRNA"
"hsa_piR_014187","piRNA"
"hsa_piR_014188","piRNA"
"hsa_piR_014181","piRNA"
"piR-hsa-12908","piRNA"
"piR-hsa-12900","piRNA"
"piR-hsa-24903","piRNA"
"piR-hsa-11604","piRNA"
"piR-hsa-23602","piRNA"
"piR-hsa-23605","piRNA"
"piR-hsa-24920","piRNA"
"piR-hsa-11625","piRNA"
"piR-hsa-24927","piRNA"
"piR-hsa-24929","piRNA"
"piR-hsa-24928","piRNA"
"piR-hsa-24952","piRNA"
"piR-hsa-23620","piRNA"
"piR-hsa-24951","piRNA"
"piR-hsa-24953","piRNA"
"piR-hsa-24950","piRNA"
"piR-hsa-12963","piRNA"
"piR-hsa-23612","piRNA"
"piR-hsa-12978","piRNA"
"piR-hsa-10314","piRNA"
"piR-hsa-11646","piRNA"
"piR-hsa-12974","piRNA"
"piR-hsa-12975","piRNA"
"piR-hsa-12971","piRNA"
"piR-hsa-23617","piRNA"
"piR-hsa-23407","piRNA"
"piR-hsa-23401","piRNA"
"hsa_piR_004717","piRNA"
"piR-hsa-12742","piRNA"
"hsa_piR_004713","piRNA"
"piR-hsa-24739","piRNA"
"piR-hsa-23408","piRNA"
"hsa_piR_016709","piRNA"
"hsa_piR_016707","piRNA"
"hsa_piR_016702","piRNA"
"hsa_piR_016701","piRNA"
"hsa_piR_016705","piRNA"
"hsa_piR_016704","piRNA"
"hsa_piR_016703","piRNA"
"hsa_piR_004724","piRNA"
"hsa_piR_004725","piRNA"
"hsa_piR_004727","piRNA"
"piR-hsa-24729","piRNA"
"hsa_piR_004723","piRNA"
"piR-hsa-23429","piRNA"
"hsa_piR_004730","piRNA"
"piR-hsa-23428","piRNA"
"hsa_piR_016718","piRNA"
"hsa_piR_016711","piRNA"
"hsa_piR_016710","piRNA"
"hsa_piR_016716","piRNA"
"piR-hsa-11439","piRNA"
"piR-hsa-10105","piRNA"
"hsa_piR_004739","piRNA"
"hsa_piR_003409","piRNA"
"piR-hsa-11435","piRNA"
"piR-hsa-12764","piRNA"
"hsa_piR_004735","piRNA"
"hsa_piR_003405","piRNA"
"hsa_piR_004736","piRNA"
"hsa_piR_004737","piRNA"
"hsa_piR_003406","piRNA"
"hsa_piR_004738","piRNA"
"hsa_piR_003407","piRNA"
"hsa_piR_003400","piRNA"
"hsa_piR_004731","piRNA"
"hsa_piR_003401","piRNA"
"hsa_piR_004732","piRNA"
"hsa_piR_004733","piRNA"
"hsa_piR_004734","piRNA"
"hsa_piR_003403","piRNA"
"hsa_piR_016729","piRNA"
"hsa_piR_003410","piRNA"
"piR-hsa-24743","piRNA"
"piR-hsa-23412","piRNA"
"piR-hsa-24742","piRNA"
"piR-hsa-23411","piRNA"
"piR-hsa-23410","piRNA"
"hsa_piR_016722","piRNA"
"hsa_piR_016721","piRNA"
"hsa_piR_016728","piRNA"
"hsa_piR_016727","piRNA"
"hsa_piR_016726","piRNA"
"hsa_piR_016725","piRNA"
"piR-hsa-11448","piRNA"
"hsa_piR_004746","piRNA"
"hsa_piR_003415","piRNA"
"hsa_piR_004747","piRNA"
"piR-hsa-10111","piRNA"
"hsa_piR_004742","piRNA"
"hsa_piR_004743","piRNA"
"hsa_piR_004745","piRNA"
"piR-hsa-24778","piRNA"
"piR-hsa-10129","piRNA"
"piR-hsa-11453","piRNA"
"piR-hsa-24769","piRNA"
"piR-hsa-23439","piRNA"
"piR-hsa-24764","piRNA"
"piR-hsa-12790","piRNA"
"piR-hsa-24798","piRNA"
"piR-hsa-22134","piRNA"
"piR-hsa-10143","piRNA"
"piR-hsa-23450","piRNA"
"hsa_piR_004707","piRNA"
"hsa_piR_004708","piRNA"
"hsa_piR_004704","piRNA"
"hsa_piR_004705","piRNA"
"hsa_piR_004700","piRNA"
"hsa_piR_004793","piRNA"
"hsa_piR_002130","piRNA"
"hsa_piR_004795","piRNA"
"hsa_piR_003465","piRNA"
"hsa_piR_004796","piRNA"
"piR-hsa-23488","piRNA"
"hsa_piR_004790","piRNA"
"hsa_piR_003460","piRNA"
"hsa_piR_004792","piRNA"
"hsa_piR_014116","piRNA"
"hsa_piR_015448","piRNA"
"hsa_piR_016779","piRNA"
"hsa_piR_014117","piRNA"
"hsa_piR_015446","piRNA"
"hsa_piR_014114","piRNA"
"piR-hsa-22156","piRNA"
"hsa_piR_014115","piRNA"
"hsa_piR_015440","piRNA"
"hsa_piR_016771","piRNA"
"hsa_piR_016770","piRNA"
"hsa_piR_016775","piRNA"
"hsa_piR_014112","piRNA"
"hsa_piR_016774","piRNA"
"hsa_piR_015442","piRNA"
"hsa_piR_014110","piRNA"
"hsa_piR_016773","piRNA"
"hsa_piR_014111","piRNA"
"piR-hsa-11496","piRNA"
"hsa_piR_002136","piRNA"
"hsa_piR_002135","piRNA"
"hsa_piR_003466","piRNA"
"hsa_piR_003467","piRNA"
"hsa_piR_004799","piRNA"
"hsa_piR_003468","piRNA"
"piR-hsa-10161","piRNA"
"hsa_piR_003469","piRNA"
"hsa_piR_002141","piRNA"
"hsa_piR_003474","piRNA"
"hsa_piR_003475","piRNA"
"piR-hsa-1701","piRNA"
"hsa_piR_003476","piRNA"
"hsa_piR_002144","piRNA"
"piR-hsa-23477","piRNA"
"piR-hsa-22149","piRNA"
"piR-hsa-23479","piRNA"
"hsa_piR_002142","piRNA"
"hsa_piR_014127","piRNA"
"hsa_piR_015459","piRNA"
"hsa_piR_014128","piRNA"
"hsa_piR_015458","piRNA"
"hsa_piR_015457","piRNA"
"hsa_piR_016788","piRNA"
"hsa_piR_014125","piRNA"
"hsa_piR_015456","piRNA"
"piR-hsa-23472","piRNA"
"hsa_piR_014120","piRNA"
"hsa_piR_015450","piRNA"
"hsa_piR_016780","piRNA"
"hsa_piR_016786","piRNA"
"hsa_piR_016784","piRNA"
"hsa_piR_016783","piRNA"
"hsa_piR_014122","piRNA"
"hsa_piR_002149","piRNA"
"hsa_piR_002148","piRNA"
"piR-hsa-10174","piRNA"
"hsa_piR_002146","piRNA"
"hsa_piR_003477","piRNA"
"piR-hsa-1710","piRNA"
"hsa_piR_003486","piRNA"
"piR-hsa-10191","piRNA"
"hsa_piR_002150","piRNA"
"hsa_piR_002156","piRNA"
"piR-hsa-1714","piRNA"
"hsa_piR_003481","piRNA"
"hsa_piR_002154","piRNA"
"hsa_piR_002153","piRNA"
"hsa_piR_014138","piRNA"
"hsa_piR_014139","piRNA"
"piR-hsa-1718","piRNA"
"piR-hsa-22176","piRNA"
"hsa_piR_015468","piRNA"
"hsa_piR_016799","piRNA"
"hsa_piR_014136","piRNA"
"piR-hsa-22177","piRNA"
"hsa_piR_015467","piRNA"
"hsa_piR_014137","piRNA"
"piR-hsa-22178","piRNA"
"hsa_piR_015462","piRNA"
"hsa_piR_016792","piRNA"
"hsa_piR_014131","piRNA"
"hsa_piR_016790","piRNA"
"hsa_piR_014134","piRNA"
"hsa_piR_015466","piRNA"
"hsa_piR_016797","piRNA"
"hsa_piR_016796","piRNA"
"piR-hsa-10189","piRNA"
"hsa_piR_014135","piRNA"
"hsa_piR_015464","piRNA"
"piR-hsa-10186","piRNA"
"hsa_piR_002159","piRNA"
"hsa_piR_002158","piRNA"
"piR-hsa-10187","piRNA"
"hsa_piR_003488","piRNA"
"hsa_piR_003489","piRNA"
"hsa_piR_003495","piRNA"
"hsa_piR_002161","piRNA"
"hsa_piR_002160","piRNA"
"hsa_piR_002167","piRNA"
"hsa_piR_003494","piRNA"
"hsa_piR_002164","piRNA"
"hsa_piR_014149","piRNA"
"hsa_piR_015479","piRNA"
"hsa_piR_014148","piRNA"
"piR-hsa-22162","piRNA"
"hsa_piR_015473","piRNA"
"hsa_piR_014142","piRNA"
"hsa_piR_015472","piRNA"
"hsa_piR_015470","piRNA"
"hsa_piR_014140","piRNA"
"hsa_piR_014146","piRNA"
"hsa_piR_015476","piRNA"
"hsa_piR_015474","piRNA"
"hsa_piR_002168","piRNA"
"hsa_piR_003499","piRNA"
"piR-hsa-10195","piRNA"
"piR-hsa-392","piRNA"
"hsa_piR_003420","piRNA"
"hsa_piR_003421","piRNA"
"hsa_piR_015409","piRNA"
"hsa_piR_004752","piRNA"
"hsa_piR_015404","piRNA"
"hsa_piR_016735","piRNA"
"hsa_piR_016732","piRNA"
"hsa_piR_015401","piRNA"
"hsa_piR_015408","piRNA"
"hsa_piR_016738","piRNA"
"hsa_piR_015406","piRNA"
"hsa_piR_016737","piRNA"
"hsa_piR_016731","piRNA"
"hsa_piR_004757","piRNA"
"hsa_piR_003428","piRNA"
"hsa_piR_004759","piRNA"
"hsa_piR_003429","piRNA"
"hsa_piR_003422","piRNA"
"hsa_piR_004753","piRNA"
"hsa_piR_003423","piRNA"
"hsa_piR_004755","piRNA"
"piR-hsa-1731","piRNA"
"hsa_piR_004760","piRNA"
"hsa_piR_003430","piRNA"
"hsa_piR_004761","piRNA"
"hsa_piR_003431","piRNA"
"hsa_piR_004762","piRNA"
"hsa_piR_003432","piRNA"
"hsa_piR_004763","piRNA"
"hsa_piR_002101","piRNA"
"hsa_piR_002100","piRNA"
"hsa_piR_016746","piRNA"
"hsa_piR_015415","piRNA"
"hsa_piR_016745","piRNA"
"hsa_piR_015412","piRNA"
"hsa_piR_015418","piRNA"
"hsa_piR_016747","piRNA"
"hsa_piR_016742","piRNA"
"hsa_piR_015410","piRNA"
"hsa_piR_016740","piRNA"
"hsa_piR_002105","piRNA"
"hsa_piR_004768","piRNA"
"hsa_piR_003438","piRNA"
"hsa_piR_004769","piRNA"
"hsa_piR_002103","piRNA"
"piR-hsa-373","piRNA"
"hsa_piR_004764","piRNA"
"hsa_piR_003433","piRNA"
"hsa_piR_004765","piRNA"
"hsa_piR_002108","piRNA"
"hsa_piR_002107","piRNA"
"hsa_piR_004767","piRNA"
"piR-hsa-1741","piRNA"
"hsa_piR_002106","piRNA"
"hsa_piR_003436","piRNA"
"piR-hsa-1754","piRNA"
"piR-hsa-1757","piRNA"
"hsa_piR_003442","piRNA"
"hsa_piR_004773","piRNA"
"hsa_piR_002112","piRNA"
"hsa_piR_002110","piRNA"
"hsa_piR_015426","piRNA"
"hsa_piR_015424","piRNA"
"hsa_piR_016754","piRNA"
"hsa_piR_015429","piRNA"
"hsa_piR_015427","piRNA"
"hsa_piR_016758","piRNA"
"hsa_piR_015422","piRNA"
"hsa_piR_016753","piRNA"
"hsa_piR_015421","piRNA"
"hsa_piR_016752","piRNA"
"hsa_piR_016751","piRNA"
"hsa_piR_016750","piRNA"
"hsa_piR_003449","piRNA"
"hsa_piR_002115","piRNA"
"hsa_piR_004775","piRNA"
"hsa_piR_004776","piRNA"
"hsa_piR_003447","piRNA"
"piR-hsa-1766","piRNA"
"hsa_piR_003451","piRNA"
"hsa_piR_004783","piRNA"
"hsa_piR_004784","piRNA"
"hsa_piR_003453","piRNA"
"hsa_piR_002122","piRNA"
"hsa_piR_002120","piRNA"
"hsa_piR_004781","piRNA"
"hsa_piR_014105","piRNA"
"hsa_piR_016767","piRNA"
"hsa_piR_015435","piRNA"
"hsa_piR_014104","piRNA"
"hsa_piR_015439","piRNA"
"hsa_piR_014107","piRNA"
"hsa_piR_015438","piRNA"
"hsa_piR_016769","piRNA"
"hsa_piR_016764","piRNA"
"hsa_piR_014102","piRNA"
"hsa_piR_016763","piRNA"
"piR-hsa-357","piRNA"
"hsa_piR_015430","piRNA"
"hsa_piR_014100","piRNA"
"hsa_piR_002127","piRNA"
"hsa_piR_004787","piRNA"
"hsa_piR_004788","piRNA"
"hsa_piR_003457","piRNA"
"hsa_piR_003458","piRNA"
"hsa_piR_002096","piRNA"
"hsa_piR_002095","piRNA"
"piR-hsa-1659","piRNA"
"hsa_piR_002093","piRNA"
"hsa_piR_002091","piRNA"
"hsa_piR_002090","piRNA"
"piR-hsa-449","piRNA"
"piR-hsa-444","piRNA"
"hsa_piR_014071","piRNA"
"hsa_piR_014072","piRNA"
"piR-hsa-2985","piRNA"
"hsa_piR_014070","piRNA"
"piR-hsa-1653","piRNA"
"hsa_piR_014086","piRNA"
"hsa_piR_014085","piRNA"
"hsa_piR_014088","piRNA"
"piR-hsa-450","piRNA"
"hsa_piR_014082","piRNA"
"hsa_piR_014097","piRNA"
"piR-hsa-428","piRNA"
"piR-hsa-427","piRNA"
"piR-hsa-426","piRNA"
"hsa_piR_014095","piRNA"
"hsa_piR_014096","piRNA"
"piR-hsa-424","piRNA"
"piR-hsa-1673","piRNA"
"piR-hsa-1676","piRNA"
"hsa_piR_014092","piRNA"
"piR-hsa-437","piRNA"
"piR-hsa-433","piRNA"
"piR-hsa-432","piRNA"
"piR-hsa-1685","piRNA"
"piR-hsa-1684","piRNA"
"hsa_piR_003385","piRNA"
"hsa_piR_002052","piRNA"
"hsa_piR_003387","piRNA"
"hsa_piR_003388","piRNA"
"hsa_piR_002050","piRNA"
"hsa_piR_002057","piRNA"
"hsa_piR_002056","piRNA"
"hsa_piR_002055","piRNA"
"hsa_piR_003383","piRNA"
"hsa_piR_003384","piRNA"
"hsa_piR_002054","piRNA"
"hsa_piR_014039","piRNA"
"hsa_piR_014037","piRNA"
"hsa_piR_003380","piRNA"
"hsa_piR_016699","piRNA"
"hsa_piR_014038","piRNA"
"piR-hsa-409","piRNA"
"hsa_piR_015363","piRNA"
"hsa_piR_014031","piRNA"
"hsa_piR_015362","piRNA"
"hsa_piR_014030","piRNA"
"hsa_piR_016691","piRNA"
"hsa_piR_016698","piRNA"
"hsa_piR_014035","piRNA"
"hsa_piR_015366","piRNA"
"hsa_piR_014036","piRNA"
"hsa_piR_014034","piRNA"
"hsa_piR_002059","piRNA"
"hsa_piR_016690","piRNA"
"hsa_piR_003389","piRNA"
"hsa_piR_003398","piRNA"
"hsa_piR_003399","piRNA"
"hsa_piR_002068","piRNA"
"hsa_piR_002067","piRNA"
"hsa_piR_003393","piRNA"
"hsa_piR_002066","piRNA"
"hsa_piR_003394","piRNA"
"hsa_piR_002065","piRNA"
"hsa_piR_003395","piRNA"
"hsa_piR_003390","piRNA"
"hsa_piR_014049","piRNA"
"hsa_piR_003391","piRNA"
"hsa_piR_002060","piRNA"
"hsa_piR_014042","piRNA"
"piR-hsa-416","piRNA"
"hsa_piR_014043","piRNA"
"hsa_piR_015373","piRNA"
"hsa_piR_014041","piRNA"
"hsa_piR_015378","piRNA"
"hsa_piR_015377","piRNA"
"hsa_piR_014047","piRNA"
"hsa_piR_014044","piRNA"
"hsa_piR_015375","piRNA"
"hsa_piR_002074","piRNA"
"hsa_piR_002073","piRNA"
"hsa_piR_002072","piRNA"
"hsa_piR_002079","piRNA"
"hsa_piR_014059","piRNA"
"hsa_piR_014054","piRNA"
"hsa_piR_014055","piRNA"
"hsa_piR_014056","piRNA"
"hsa_piR_014050","piRNA"
"hsa_piR_002085","piRNA"
"hsa_piR_002083","piRNA"
"hsa_piR_002089","piRNA"
"hsa_piR_002088","piRNA"
"hsa_piR_002087","piRNA"
"hsa_piR_002081","piRNA"
"hsa_piR_014065","piRNA"
"hsa_piR_014062","piRNA"
"hsa_piR_014069","piRNA"
"hsa_piR_014066","piRNA"
"hsa_piR_015398","piRNA"
"hsa_piR_014067","piRNA"
"hsa_piR_014061","piRNA"
"hsa_piR_015391","piRNA"
"piR-hsa-12807","piRNA"
"piR-hsa-12819","piRNA"
"piR-hsa-12817","piRNA"
"piR-hsa-12818","piRNA"
"piR-hsa-24815","piRNA"
"piR-hsa-24810","piRNA"
"piR-hsa-24802","piRNA"
"piR-hsa-24804","piRNA"
"piR-hsa-11500","piRNA"
"piR-hsa-12831","piRNA"
"piR-hsa-12830","piRNA"
"piR-hsa-24809","piRNA"
"piR-hsa-24807","piRNA"
"piR-hsa-11515","piRNA"
"piR-hsa-12845","piRNA"
"piR-hsa-11512","piRNA"
"piR-hsa-23507","piRNA"
"piR-hsa-23509","piRNA"
"piR-hsa-12851","piRNA"
"piR-hsa-21105","piRNA"
"hsa_piR_017906","piRNA"
"hsa_piR_017907","piRNA"
"hsa_piR_017908","piRNA"
"piR-hsa-23765","piRNA"
"hsa_piR_017902","piRNA"
"hsa_piR_017905","piRNA"
"hsa_piR_005928","piRNA"
"hsa_piR_005924","piRNA"
"hsa_piR_005921","piRNA"
"piR-hsa-22427","piRNA"
"hsa_piR_017917","piRNA"
"piR-hsa-23752","piRNA"
"hsa_piR_017913","piRNA"
"hsa_piR_017915","piRNA"
"hsa_piR_017916","piRNA"
"hsa_piR_017910","piRNA"
"hsa_piR_017911","piRNA"
"hsa_piR_005939","piRNA"
"hsa_piR_005938","piRNA"
"hsa_piR_004608","piRNA"
"hsa_piR_004609","piRNA"
"hsa_piR_005934","piRNA"
"hsa_piR_004604","piRNA"
"hsa_piR_005937","piRNA"
"hsa_piR_004606","piRNA"
"hsa_piR_005936","piRNA"
"hsa_piR_005931","piRNA"
"hsa_piR_005930","piRNA"
"hsa_piR_004600","piRNA"
"hsa_piR_005933","piRNA"
"hsa_piR_004601","piRNA"
"hsa_piR_004602","piRNA"
"hsa_piR_017928","piRNA"
"piR-hsa-21124","piRNA"
"piR-hsa-22450","piRNA"
"hsa_piR_017924","piRNA"
"hsa_piR_017925","piRNA"
"piR-hsa-22451","piRNA"
"hsa_piR_017926","piRNA"
"hsa_piR_017927","piRNA"
"hsa_piR_017920","piRNA"
"piR-hsa-23780","piRNA"
"hsa_piR_004618","piRNA"
"piR-hsa-11797","piRNA"
"hsa_piR_005949","piRNA"
"hsa_piR_004619","piRNA"
"hsa_piR_004614","piRNA"
"hsa_piR_005946","piRNA"
"hsa_piR_004615","piRNA"
"hsa_piR_005945","piRNA"
"hsa_piR_005948","piRNA"
"hsa_piR_005947","piRNA"
"hsa_piR_004617","piRNA"
"hsa_piR_004611","piRNA"
"hsa_piR_005941","piRNA"
"hsa_piR_004612","piRNA"
"piR-hsa-22448","piRNA"
"hsa_piR_005950","piRNA"
"hsa_piR_016608","piRNA"
"hsa_piR_016603","piRNA"
"hsa_piR_017935","piRNA"
"piR-hsa-23770","piRNA"
"hsa_piR_017936","piRNA"
"hsa_piR_016601","piRNA"
"hsa_piR_016600","piRNA"
"hsa_piR_017938","piRNA"
"hsa_piR_017931","piRNA"
"hsa_piR_005956","piRNA"
"hsa_piR_005959","piRNA"
"hsa_piR_004628","piRNA"
"hsa_piR_004621","piRNA"
"hsa_piR_004622","piRNA"
"hsa_piR_005952","piRNA"
"hsa_piR_005955","piRNA"
"hsa_piR_005954","piRNA"
"piR-hsa-21145","piRNA"
"piR-hsa-21146","piRNA"
"piR-hsa-22479","piRNA"
"piR-hsa-21144","piRNA"
"piR-hsa-23790","piRNA"
"piR-hsa-10495","piRNA"
"piR-hsa-21160","piRNA"
"piR-hsa-21161","piRNA"
"piR-hsa-21162","piRNA"
"hsa_piR_005909","piRNA"
"hsa_piR_005906","piRNA"
"hsa_piR_005905","piRNA"
"hsa_piR_005908","piRNA"
"hsa_piR_005901","piRNA"
"hsa_piR_005904","piRNA"
"hsa_piR_005900","piRNA"
"piR-hsa-21158","piRNA"
"hsa_piR_005917","piRNA"
"hsa_piR_005916","piRNA"
"hsa_piR_005919","piRNA"
"hsa_piR_005918","piRNA"
"hsa_piR_005913","piRNA"
"hsa_piR_005912","piRNA"
"hsa_piR_003341","piRNA"
"hsa_piR_004675","piRNA"
"piR-hsa-2904","piRNA"
"hsa_piR_002013","piRNA"
"piR-hsa-2905","piRNA"
"piR-hsa-2902","piRNA"
"hsa_piR_004670","piRNA"
"hsa_piR_016658","piRNA"
"hsa_piR_015326","piRNA"
"hsa_piR_016657","piRNA"
"hsa_piR_015324","piRNA"
"hsa_piR_016655","piRNA"
"hsa_piR_017987","piRNA"
"hsa_piR_016659","piRNA"
"hsa_piR_017982","piRNA"
"hsa_piR_017983","piRNA"
"hsa_piR_017985","piRNA"
"hsa_piR_015322","piRNA"
"hsa_piR_016652","piRNA"
"hsa_piR_015321","piRNA"
"hsa_piR_015320","piRNA"
"hsa_piR_016651","piRNA"
"hsa_piR_002017","piRNA"
"piR-hsa-285","piRNA"
"piR-hsa-282","piRNA"
"hsa_piR_002019","piRNA"
"hsa_piR_004678","piRNA"
"hsa_piR_003347","piRNA"
"hsa_piR_003352","piRNA"
"hsa_piR_004684","piRNA"
"hsa_piR_004680","piRNA"
"hsa_piR_002022","piRNA"
"hsa_piR_003350","piRNA"
"hsa_piR_014006","piRNA"
"hsa_piR_016669","piRNA"
"hsa_piR_016668","piRNA"
"hsa_piR_014005","piRNA"
"hsa_piR_017998","piRNA"
"hsa_piR_014008","piRNA"
"hsa_piR_015339","piRNA"
"hsa_piR_014009","piRNA"
"piR-hsa-21173","piRNA"
"hsa_piR_016661","piRNA"
"hsa_piR_017996","piRNA"
"hsa_piR_014002","piRNA"
"hsa_piR_016665","piRNA"
"hsa_piR_016664","piRNA"
"hsa_piR_017990","piRNA"
"hsa_piR_016663","piRNA"
"hsa_piR_014000","piRNA"
"hsa_piR_015331","piRNA"
"hsa_piR_016662","piRNA"
"hsa_piR_002028","piRNA"
"hsa_piR_002026","piRNA"
"hsa_piR_003356","piRNA"
"hsa_piR_004689","piRNA"
"piR-hsa-293","piRNA"
"hsa_piR_003358","piRNA"
"hsa_piR_003359","piRNA"
"hsa_piR_003363","piRNA"
"hsa_piR_002031","piRNA"
"hsa_piR_003364","piRNA"
"hsa_piR_002030","piRNA"
"hsa_piR_004696","piRNA"
"hsa_piR_004697","piRNA"
"piR-hsa-2926","piRNA"
"hsa_piR_004691","piRNA"
"hsa_piR_003360","piRNA"
"hsa_piR_002034","piRNA"
"hsa_piR_003361","piRNA"
"hsa_piR_002032","piRNA"
"hsa_piR_003362","piRNA"
"hsa_piR_015348","piRNA"
"hsa_piR_016679","piRNA"
"hsa_piR_016677","piRNA"
"hsa_piR_015341","piRNA"
"hsa_piR_016672","piRNA"
"hsa_piR_016671","piRNA"
"hsa_piR_015340","piRNA"
"hsa_piR_016670","piRNA"
"hsa_piR_014013","piRNA"
"hsa_piR_015345","piRNA"
"hsa_piR_016675","piRNA"
"hsa_piR_014014","piRNA"
"hsa_piR_015344","piRNA"
"hsa_piR_015343","piRNA"
"hsa_piR_014011","piRNA"
"hsa_piR_015342","piRNA"
"hsa_piR_002037","piRNA"
"hsa_piR_002036","piRNA"
"hsa_piR_004698","piRNA"
"hsa_piR_003367","piRNA"
"piR-hsa-1601","piRNA"
"hsa_piR_003374","piRNA"
"piR-hsa-280","piRNA"
"hsa_piR_003375","piRNA"
"hsa_piR_002041","piRNA"
"hsa_piR_003377","piRNA"
"piR-hsa-2932","piRNA"
"piR-hsa-2937","piRNA"
"hsa_piR_003372","piRNA"
"hsa_piR_002043","piRNA"
"piR-hsa-21196","piRNA"
"hsa_piR_015359","piRNA"
"hsa_piR_014029","piRNA"
"hsa_piR_015358","piRNA"
"hsa_piR_016689","piRNA"
"piR-hsa-21192","piRNA"
"piR-hsa-21193","piRNA"
"hsa_piR_015352","piRNA"
"hsa_piR_016683","piRNA"
"hsa_piR_014021","piRNA"
"hsa_piR_015351","piRNA"
"hsa_piR_016681","piRNA"
"hsa_piR_015350","piRNA"
"hsa_piR_016680","piRNA"
"hsa_piR_015356","piRNA"
"hsa_piR_014025","piRNA"
"hsa_piR_015355","piRNA"
"hsa_piR_015354","piRNA"
"hsa_piR_016685","piRNA"
"piR-hsa-278","piRNA"
"hsa_piR_014023","piRNA"
"piR-hsa-277","piRNA"
"hsa_piR_002049","piRNA"
"hsa_piR_002048","piRNA"
"hsa_piR_002047","piRNA"
"hsa_piR_003379","piRNA"
"piR-hsa-270","piRNA"
"piR-hsa-2944","piRNA"
"hsa_piR_005960","piRNA"
"hsa_piR_004630","piRNA"
"hsa_piR_005961","piRNA"
"hsa_piR_004631","piRNA"
"hsa_piR_016619","piRNA"
"piR-hsa-1613","piRNA"
"hsa_piR_016612","piRNA"
"hsa_piR_017942","piRNA"
"hsa_piR_017943","piRNA"
"hsa_piR_016615","piRNA"
"hsa_piR_017941","piRNA"
"hsa_piR_016610","piRNA"
"hsa_piR_003309","piRNA"
"hsa_piR_003305","piRNA"
"hsa_piR_005968","piRNA"
"piR-hsa-244","piRNA"
"hsa_piR_005967","piRNA"
"piR-hsa-243","piRNA"
"hsa_piR_003306","piRNA"
"hsa_piR_003307","piRNA"
"hsa_piR_005969","piRNA"
"hsa_piR_004639","piRNA"
"hsa_piR_003301","piRNA"
"hsa_piR_005963","piRNA"
"hsa_piR_005966","piRNA"
"hsa_piR_004634","piRNA"
"hsa_piR_005965","piRNA"
"hsa_piR_003304","piRNA"
"hsa_piR_004640","piRNA"
"hsa_piR_005973","piRNA"
"hsa_piR_003310","piRNA"
"hsa_piR_003311","piRNA"
"hsa_piR_016624","piRNA"
"hsa_piR_016623","piRNA"
"hsa_piR_016629","piRNA"
"hsa_piR_017954","piRNA"
"hsa_piR_017955","piRNA"
"hsa_piR_016626","piRNA"
"hsa_piR_017950","piRNA"
"hsa_piR_016621","piRNA"
"piR-hsa-256","piRNA"
"hsa_piR_005979","piRNA"
"hsa_piR_003316","piRNA"
"hsa_piR_004648","piRNA"
"hsa_piR_005978","piRNA"
"hsa_piR_003318","piRNA"
"hsa_piR_003319","piRNA"
"piR-hsa-252","piRNA"
"hsa_piR_004643","piRNA"
"hsa_piR_005975","piRNA"
"hsa_piR_004644","piRNA"
"hsa_piR_003313","piRNA"
"hsa_piR_004645","piRNA"
"hsa_piR_003314","piRNA"
"hsa_piR_005977","piRNA"
"hsa_piR_005976","piRNA"
"hsa_piR_003315","piRNA"
"hsa_piR_004646","piRNA"
"hsa_piR_004650","piRNA"
"hsa_piR_003320","piRNA"
"piR-hsa-1633","piRNA"
"hsa_piR_004651","piRNA"
"hsa_piR_004652","piRNA"
"hsa_piR_004653","piRNA"
"hsa_piR_003322","piRNA"
"hsa_piR_016635","piRNA"
"hsa_piR_016634","piRNA"
"hsa_piR_015302","piRNA"
"hsa_piR_015309","piRNA"
"hsa_piR_017964","piRNA"
"hsa_piR_017965","piRNA"
"hsa_piR_015307","piRNA"
"hsa_piR_017966","piRNA"
"hsa_piR_017967","piRNA"
"hsa_piR_017960","piRNA"
"hsa_piR_017961","piRNA"
"hsa_piR_015301","piRNA"
"hsa_piR_016631","piRNA"
"hsa_piR_015300","piRNA"
"hsa_piR_005989","piRNA"
"hsa_piR_004659","piRNA"
"hsa_piR_003328","piRNA"
"hsa_piR_003329","piRNA"
"hsa_piR_004654","piRNA"
"hsa_piR_005986","piRNA"
"hsa_piR_003323","piRNA"
"hsa_piR_005985","piRNA"
"hsa_piR_003324","piRNA"
"hsa_piR_003325","piRNA"
"hsa_piR_004656","piRNA"
"hsa_piR_004657","piRNA"
"hsa_piR_005992","piRNA"
"hsa_piR_003331","piRNA"
"hsa_piR_005995","piRNA"
"hsa_piR_003332","piRNA"
"hsa_piR_004664","piRNA"
"hsa_piR_002002","piRNA"
"hsa_piR_002001","piRNA"
"hsa_piR_005991","piRNA"
"hsa_piR_004660","piRNA"
"hsa_piR_015316","piRNA"
"hsa_piR_015315","piRNA"
"hsa_piR_016644","piRNA"
